file,set_id,spl_version,title,ingredient_rx_cui,ingredient_name,pt_meddra_id,pt_meddra_term,cohort_id,condition_name,positive_controls,label,cohort_id_right,drug_concept_id,affect,reference
./data/2024_latest_labels/latest_labels_ingredients/20240224_37241e87-4af4-4dc3-a1aa-ea6f20d8dc40.json,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,45,"These highlights do not include all the information needed to use CELLCEPT® safely and effectively. See full prescribing information for CELLCEPT® 
CELLCEPT® (mycophenolate mofetil) capsules, for oral use CELLCEPT® (mycophenolate mofetil) tablets, for oral use CELLCEPT®  Oral Suspension (mycophenolate mofetil), for oral suspension CELLCEPT®  Intravenous (mycophenolate mofetil) for injection, for intravenous use Initial U.S. Approval: 1995",68149,mycophenolate mofetil,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_4c9eb5d2-8d2c-4ce7-b45e-c92d3ce9532a.json,4c9eb5d2-8d2c-4ce7-b45e-c92d3ce9532a,11,"Isosorbide Mononitrate Tablets, USP




Rx only",6057,isosorbide,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_d4737be8-7c17-4548-b380-808c5b4ad7ac.json,d4737be8-7c17-4548-b380-808c5b4ad7ac,8,"These highlights do not include all the information needed to use OXCARBAZEPINE TABLETS safely and effectively. See full prescribing information for OXCARBAZEPINE TABLETS.
 



OXCARBAZEPINE tablets, for oral use
 

Initial U.S. Approval: 2000",32624,oxcarbazepine,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20181215_43ba3de1-ab2e-06f6-e054-00144ff8d46c.json,43ba3de1-ab2e-06f6-e054-00144ff8d46c,3,"PRESCRIBING INFORMATION
 



RIDAURA 
 ®




Auranofin
 



Capsules",1227,auranofin,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231104_7fa41601-7fb5-4155-8e50-2ae903f0d2d6.json,7fa41601-7fb5-4155-8e50-2ae903f0d2d6,31,"These highlights do not include all the information needed to use MULTAQ safely and effectively. See full prescribing information for MULTAQ.
 MULTAQ® (dronedarone) tablets, for oral use Initial U.S. Approval: 2009",233698,dronedarone,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240220_a79cb70c-0bfa-4d68-9a21-a5ef4bc3c811.json,a79cb70c-0bfa-4d68-9a21-a5ef4bc3c811,1,"These highlights do not include all the information needed to use LISDEXAMFETAMINE DIMESYLATE CHEWABLE TABLETS safely and effectively. See full prescribing information for LISDEXAMFETAMINE DIMESYLATE CHEWABLE TABLETS. LISDEXAMFETAMINE DIMESYLATE chewable tablets, for oral use, CII Initial U.S. Approval: 2007",700810,lisdexamfetamine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231011_c35e019d-ec34-4e61-9400-a7ae7913e025.json,c35e019d-ec34-4e61-9400-a7ae7913e025,3,"These highlights do not include all the information needed to use ERLOTINIB TABLETS safely and effectively. See full prescribing information for ERLOTINIB TABLETS.
ERLOTINIB tablets, for oral use Initial U.S. Approval: 2004",337525,erlotinib,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_9bd4fcd3-3020-41f2-b112-023b5db4487d.json,9bd4fcd3-3020-41f2-b112-023b5db4487d,3,"Bumetanide Tablets, USP

(0.5 mg, 1 mg and 2 mg)

Rx Only",1808,bumetanide,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240104_9001c081-f455-4fb0-aef0-175d41810c12.json,9001c081-f455-4fb0-aef0-175d41810c12,8,"Mercaptopurine Tablets 50 mg
 

HIGHLIGHTS OF PRESCRIBING INFORMATION
 
These highlights do not include all the information needed to use Mercaptopurine Tablets safely and effectively. See full prescribing information for Mercaptopurine Tablets.
 
Mercaptopurine tablets, for oral use
 
Initial U.S. Approval: 1953",103,mercaptopurine,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230414_6fa380c4-c885-4743-85bf-88819ae68645.json,6fa380c4-c885-4743-85bf-88819ae68645,8,"These highlights do not include all the information needed to use ALMOTRIPTAN TABLETS safely and effectively. See full prescribing information for ALMOTRIPTAN TABLETS.   ALMOTRIPTAN tablets, for oral use Initial U.S. Approval: 2001",279645,almotriptan,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,500000801,1103552,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240203_453a5759-2f0d-421d-be78-81ab97c8ce77.json,453a5759-2f0d-421d-be78-81ab97c8ce77,1,"These highlights do not include all the information needed to use DESVENLAFAXINE EXTENDED-RELEASE TABLETS safely and effectively. See full prescribing information for DESVENLAFAXINE EXTENDED-RELEASE TABLETS.DESVENLAFAXINE extended-release tablets, for oral useInitial U.S. Approval: 2008",734064,desvenlafaxine,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231026_44966a7e-d777-40fb-956f-d0f31f737848.json,44966a7e-d777-40fb-956f-d0f31f737848,17,"Cidofovir Injection, USP Rx onlyFOR INTRAVENOUS INFUSION ONLY.NOT FOR INTRAOCULAR INJECTION.",83171,cidofovir,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231205_5359b759-db7c-4672-9e8a-59c93869bd91.json,5359b759-db7c-4672-9e8a-59c93869bd91,5,"These highlights do not include all the information needed to use VIBATIV® (telavancin) safely and effectively. See full prescribing information for VIBATIV. 
VIBATIV® (telavancin) for injection, for intravenous use Initial U.S. Approval: 2009",473837,telavancin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230912_4031017d-d768-46de-8081-476bcb883f5e.json,4031017d-d768-46de-8081-476bcb883f5e,5,"These highlights do not include all the information needed to use GEMCITABINE INJECTION safely and effectively. See full prescribing information for GEMCITABINE INJECTION.
 



GEMCITABINE injection, for intravenous use
 

Initial U.S. Approval: 1996",12574,gemcitabine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230912_4031017d-d768-46de-8081-476bcb883f5e.json,4031017d-d768-46de-8081-476bcb883f5e,5,"These highlights do not include all the information needed to use GEMCITABINE INJECTION safely and effectively. See full prescribing information for GEMCITABINE INJECTION.
 



GEMCITABINE injection, for intravenous use
 

Initial U.S. Approval: 1996",12574,gemcitabine,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231221_645af8f4-0843-4afb-9ddc-f587f38adb68.json,645af8f4-0843-4afb-9ddc-f587f38adb68,8,"DEMECLOCYCLINE HYDROCHLORIDE TABLETS, USPRx only",3154,demeclocycline,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_2d45dd3c-71c3-4cc1-92ac-6dcecb195dd2.json,2d45dd3c-71c3-4cc1-92ac-6dcecb195dd2,7,"Loxapine Capsules, USP",6475,loxapine,10019837,hepatocellular injury,500000301,acute liver injury,3,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240101_1aa40de5-c02d-49d6-8722-ed88c40c3ba6.json,1aa40de5-c02d-49d6-8722-ed88c40c3ba6,2,"Felbamate Tablets, USP

(400 mg and 600 mg)


Rx only",24812,felbamate,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_fabf55db-8b50-491f-b76d-a0fe5fb6c9b0.json,fabf55db-8b50-491f-b76d-a0fe5fb6c9b0,17,"These highlights do not include all the information needed to use CIPROFLOXACIN TABLETS safely and effectively. See full prescribing information for CIPROFLOXACIN TABLETS.
 

CIPROFLOXACIN tablet, for oral use
 
Initial U.S. Approval: 1987",2551,ciprofloxacin,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,1797513,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240216_49873158-5c0a-41da-86a2-369ef6b0cbc8.json,49873158-5c0a-41da-86a2-369ef6b0cbc8,2,"These highlights do not include all the information needed to use RANOLAZINE EXTENDED-RELEASE TABLETS safely and effectively. See full prescribing information for RANOLAZINE EXTENDED-RELEASE TABLETS.
 RANOLAZINE extended-release tablets, for oral use Initial U.S. Approval: 2006",35829,ranolazine,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240223_b1274d78-1096-4ae3-8299-a2e94eaa0ea5.json,b1274d78-1096-4ae3-8299-a2e94eaa0ea5,16,Itraconazole Capsules,28031,itraconazole,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,1703653,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240124_7276803b-5b97-d886-e053-2a91aa0a184e.json,7276803b-5b97-d886-e053-2a91aa0a184e,5,"Dofetilide Capsules
 

Rx Only
 















Rx only",49247,dofetilide,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231101_f5a010cf-5954-4e6d-acfa-fb414efdf471.json,f5a010cf-5954-4e6d-acfa-fb414efdf471,1,"Mitomycin for Injection, USP Rx only",632,mitomycin,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240117_852f013f-6759-4438-83c1-8ff48133dc85.json,852f013f-6759-4438-83c1-8ff48133dc85,4,"HIGHLIGHTS OF PRESCRIBING INFORMATION These highlights do not include all the information needed to use ALBENDAZOLE TABLETS safely and effectively. See full prescribing information for ALBENDAZOLE TABLETS.  ALBENDAZOLE tablets, for oral use  Initial U.S. Approval: 1996",430,albendazole,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231226_39b58213-b9e2-4847-9010-99e187c1b778.json,39b58213-b9e2-4847-9010-99e187c1b778,19,"These highlights do not include all the information needed to use FOSPHENYTOIN SODIUM INJECTION safely and effectively. See full prescribing information for FOSPHENYTOIN SODIUM  INJECTION.




FOSPHENYTOIN SODIUM injection, for intravenous or intramuscular use

Initial U.S. Approval: 1996",72236,fosphenytoin,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231202_f9ab6b1c-98d0-4373-0e9b-b10cb4a67543.json,f9ab6b1c-98d0-4373-0e9b-b10cb4a67543,22,"These highlights do not include all the information needed to use DEFEROXAMINE MESYLATE safely and effectively. See full prescribing information for DEFEROXAMINE MESYLATE.

DEFEROXAMINE MESYLATE for injection, for intramuscular, intravenous, or subcutaneous use
Initial U.S. Approval: 1968",3131,deferoxamine,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240113_7ee820e4-a479-4b7d-8730-101ac1f8015c.json,7ee820e4-a479-4b7d-8730-101ac1f8015c,102,"These highlights do not include all the information needed to use PIROXICAM CAPSULES safely and effectively.  See full prescribing information for PIROXICAM CAPSULES.
PIROXICAM capsules, for oral useInitial U.S. Approval: 1982",8356,piroxicam,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,1146810,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240131_a4978a54-1799-43d6-85dd-05fa9de0a5d7.json,a4978a54-1799-43d6-85dd-05fa9de0a5d7,8,"These highlights do not include all the information needed to use AMBRISENTAN TABLETS safely and effectively. See full prescribing information for AMBRISENTAN TABLETS.  AMBRISENTAN tablets, for oral use  Initial U.S. Approval: 2007",358274,ambrisentan,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240223_7ed4d986-2aa9-43cd-9a8a-fbd11cb5ecef.json,7ed4d986-2aa9-43cd-9a8a-fbd11cb5ecef,5,"These highlights do not include all the information needed to use DAPTOMYCIN IN SODIUM CHLORIDE INJECTION safely and effectively.  See full prescribing information for DAPTOMYCIN IN SODIUM CHLORIDE INJECTION.
DAPTOMYCIN IN SODIUM CHLORIDE injection, for intravenous use
Initial U.S. Approval: 2003",22299,daptomycin,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_d35193e4-0b0e-4a0a-acd8-aa90cc075a2b.json,d35193e4-0b0e-4a0a-acd8-aa90cc075a2b,16,"These highlights do not include all the information needed to use METHOTREXATE TABLETS safely and effectively. See full prescribing information for METHOTREXATE TABLETS.
 

METHOTREXATE tablets, for oral use
 
Initial U.S. Approval: 1953",6851,methotrexate,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230420_5736aecc-cc1d-47dd-86c0-5fb2e9d70f61.json,5736aecc-cc1d-47dd-86c0-5fb2e9d70f61,5,CLADRIBINE INJECTION,44157,cladribine,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240117_4681f23e-6b5e-433b-b245-3d0b4e64ebb2.json,4681f23e-6b5e-433b-b245-3d0b4e64ebb2,4,FLOXURIDINE FOR INJECTION USP,4488,floxuridine,10019692,hepatic necrosis,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240206_94d8cfb1-ff2a-4956-8954-17635ac505d9.json,94d8cfb1-ff2a-4956-8954-17635ac505d9,8,"These highlights do not include all the information needed to use SEVELAMER CARBONATE TABLETS safely and effectively. See full prescribing information for SEVELAMER CARBONATE TABLETS.


SEVELAMER CARBONATE tablets, for oral use 

Initial U.S. Approval: 2000",214824,sevelamer,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240215_ee6f6f94-1ca7-481e-9909-b19ae64e80c2.json,ee6f6f94-1ca7-481e-9909-b19ae64e80c2,5,"These highlights do not include all the information needed to use PALONOSETRON HYDROCHLORIDE INJECTION safely and effectively. See full prescribing information for PALONOSETRON HYDROCHLORIDE INJECTION.
 



PALONOSETRON HYDROCHLORIDE injection, for intravenous use
 

Initial U.S. Approval: 2003",70561,palonosetron,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_34de1806-d921-4d2f-8c7f-03625b717a70.json,34de1806-d921-4d2f-8c7f-03625b717a70,25,"These highlights do not include all the information needed to use METHYLPHENIDATE HCl EXTENDED-RELEASE TABLETS safely and effectively. See full prescribing information for METHYLPHENIDATE HCl EXTENDED-RELEASE TABLETS.


METHYLPHENIDATE HCl extended-release tablets, for oral administration CII 

Initial U.S. Approval: 2000",6901,methylphenidate,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240113_4ebe66e7-5e0d-41ff-8ef9-e4c30a65f213.json,4ebe66e7-5e0d-41ff-8ef9-e4c30a65f213,6,"""These highlights do not include all the information needed to use CYCLOPHOSPHAMIDE CAPSULES safely and effectively"". ""See full prescribing information for CYCLOPHOSPHAMIDE CAPSULES.""
 



""CYCLOPHOSPHAMIDE capsules""
 

""Initial U.S. Approval: 1959""",3002,cyclophosphamide,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_746f3ab9-9e6e-4ce8-9384-0c7a57de8007.json,746f3ab9-9e6e-4ce8-9384-0c7a57de8007,9,"Haloperidol Tablets, USP",5093,haloperidol,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240215_c89e8f4d-96c0-44c6-906a-b803141920b1.json,c89e8f4d-96c0-44c6-906a-b803141920b1,27,"These highlights do not include all the information needed to use CEFUROXIME AXETIL TABLETS safely and effectively. See full prescribing information for CEFUROXIME AXETIL TABLETS.  CEFUROXIME AXETIL tablets, for oral use  Initial U.S. Approval: 1987",2194,cefuroxime,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20210202_eccd8340-ead3-4363-8902-0c19d33aa2ac.json,eccd8340-ead3-4363-8902-0c19d33aa2ac,13,"BREVITAL®


 (methohexital sodium) for injection, USP",6847,methohexital,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_7602fb73-3ce3-5978-e053-2991aa0abea3.json,7602fb73-3ce3-5978-e053-2991aa0abea3,8,"PHENYLEPHRINE HCI INJECTION, USP 10mg/mL 1mL VIAL",8163,phenylephrine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20210729_1b97bd3a-1040-4511-b0e6-4758e8083ae5.json,1b97bd3a-1040-4511-b0e6-4758e8083ae5,3,"These highlights do not include all the information needed to use FARYDAK safely and effectively. See full prescribing information for FARYDAK.


FARYDAK® (panobinostat) capsules, for oral use

Initial U.S. Approval: 2015",1603350,panobinostat,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
